Title,Title_URL,Time,Status,rcard,col12lg3_URL,col12lg3,result1_URL,result1,matchlink_URL,matchlink,Title1,Title_URL1,Time1,Status1,rcard1,col12lg3_URL1,col12l1,result1_URL1,resul1,matchlink_URL1,matchlink1
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,14:00,FT,,,,https://1xbet.whoscored.com/Matches/1651688/Live/Italy-Serie-A-2022-2023-Udinese-Cremonese,3 : 0,https://1xbet.whoscored.com/Matches/1651688/MatchReport/Italy-Serie-A-2022-2023-Udinese-Cremonese,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,14:00,FT,,,,https://1xbet.whoscored.com/Matches/1651682/Live/Italy-Serie-A-2022-2023-Monza-Fiorentina,3 : 2,https://1xbet.whoscored.com/Matches/1651682/MatchReport/Italy-Serie-A-2022-2023-Monza-Fiorentina,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:00,FT,,,,https://1xbet.whoscored.com/Matches/1651680/Live/Italy-Serie-A-2022-2023-AC-Milan-Lecce,2 : 0,https://1xbet.whoscored.com/Matches/1651680/MatchReport/Italy-Serie-A-2022-2023-AC-Milan-Lecce,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Napoli,https://1xbet.whoscored.com/Teams/276/Show/Italy-Napoli,19:45,FT,,https://1xbet.whoscored.com/Teams/87/Show/Italy-Juventus,Juventus,https://1xbet.whoscored.com/Matches/1651676/Live/Italy-Serie-A-2022-2023-Juventus-Napoli,0 : 1,https://1xbet.whoscored.com/Matches/1651676/MatchReport/Italy-Serie-A-2022-2023-Juventus-Napoli,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:30,FT,,,,https://1xbet.whoscored.com/Matches/1651713/Live/Italy-Serie-A-2022-2023-Cremonese-Empoli,1 : 0,https://1xbet.whoscored.com/Matches/1651713/MatchReport/Italy-Serie-A-2022-2023-Cremonese-Empoli,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Lazio,https://1xbet.whoscored.com/Teams/77/Show/Italy-Lazio,19:45,FT,1,https://1xbet.whoscored.com/Teams/1501/Show/Italy-Spezia,Spezia,https://1xbet.whoscored.com/Matches/1651666/Live/Italy-Serie-A-2022-2023-Spezia-Lazio,0 : 3,https://1xbet.whoscored.com/Matches/1651666/MatchReport/Italy-Serie-A-2022-2023-Spezia-Lazio,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,14:00,FT,,https://1xbet.whoscored.com/Teams/71/Show/Italy-Bologna,Bologna,https://1xbet.whoscored.com/Matches/1651711/Live/Italy-Serie-A-2022-2023-Bologna-AC-Milan,1 : 1,https://1xbet.whoscored.com/Matches/1651711/MatchReport/Italy-Serie-A-2022-2023-Bologna-AC-Milan,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:00,FT,,https://1xbet.whoscored.com/Teams/276/Show/Italy-Napoli,Napoli,https://1xbet.whoscored.com/Matches/1651660/Live/Italy-Serie-A-2022-2023-Napoli-Verona,0 : 0,https://1xbet.whoscored.com/Matches/1651660/MatchReport/Italy-Serie-A-2022-2023-Napoli-Verona,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Monza,https://1xbet.whoscored.com/Teams/269/Show/Italy-Monza,19:45,FT,,https://1xbet.whoscored.com/Teams/75/Show/Italy-Inter,Inter,https://1xbet.whoscored.com/Matches/1651656/Live/Italy-Serie-A-2022-2023-Inter-Monza,0 : 1,https://1xbet.whoscored.com/Matches/1651656/MatchReport/Italy-Serie-A-2022-2023-Inter-Monza,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,11:30,FT,,https://1xbet.whoscored.com/Teams/79/Show/Italy-Lecce,Lecce,https://1xbet.whoscored.com/Matches/1651658/Live/Italy-Serie-A-2022-2023-Lecce-Sampdoria,1 : 1,https://1xbet.whoscored.com/Matches/1651658/MatchReport/Italy-Serie-A-2022-2023-Lecce-Sampdoria,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,14:00,FT,,https://1xbet.whoscored.com/Teams/72/Show/Italy-Torino,Torino,https://1xbet.whoscored.com/Matches/1651668/Live/Italy-Serie-A-2022-2023-Torino-Salernitana,1 : 1,https://1xbet.whoscored.com/Matches/1651668/MatchReport/Italy-Serie-A-2022-2023-Torino-Salernitana,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:00,FT,,,,https://1xbet.whoscored.com/Matches/1651664/Live/Italy-Serie-A-2022-2023-Sassuolo-Juventus,1 : 0,https://1xbet.whoscored.com/Matches/1651664/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Juventus,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,,,https://1xbet.whoscored.com/Matches/1651662/Live/Italy-Serie-A-2022-2023-Roma-Udinese,3 : 0,https://1xbet.whoscored.com/Matches/1651662/MatchReport/Italy-Serie-A-2022-2023-Roma-Udinese,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,18:30,FT,1,,,https://1xbet.whoscored.com/Matches/1651675/Live/Italy-Serie-A-2022-2023-Empoli-Lecce,1 : 0,https://1xbet.whoscored.com/Matches/1651675/MatchReport/Italy-Serie-A-2022-2023-Empoli-Lecce,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651687/Live/Italy-Serie-A-2022-2023-Sassuolo-Torino,1 : 1,https://1xbet.whoscored.com/Matches/1651687/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Torino,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,16:00,FT,,https://1xbet.whoscored.com/Teams/143/Show/Italy-Salernitana,Salernitana,https://1xbet.whoscored.com/Matches/1651703/Live/Italy-Serie-A-2022-2023-Salernitana-Inter,1 : 1,https://1xbet.whoscored.com/Matches/1651703/MatchReport/Italy-Serie-A-2022-2023-Salernitana-Inter,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Napoli,https://1xbet.whoscored.com/Teams/276/Show/Italy-Napoli,18:00,FT,,https://1xbet.whoscored.com/Teams/79/Show/Italy-Lecce,Lecce,https://1xbet.whoscored.com/Matches/1651699/Live/Italy-Serie-A-2022-2023-Lecce-Napoli,1 : 2,https://1xbet.whoscored.com/Matches/1651699/MatchReport/Italy-Serie-A-2022-2023-Lecce-Napoli,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,20:00,FT,,https://1xbet.whoscored.com/Teams/80/Show/Italy-AC-Milan,AC Milan,https://1xbet.whoscored.com/Matches/1651701/Live/Italy-Serie-A-2022-2023-AC-Milan-Empoli,0 : 0,https://1xbet.whoscored.com/Matches/1651701/MatchReport/Italy-Serie-A-2022-2023-AC-Milan-Empoli,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,11:30,FT,,https://1xbet.whoscored.com/Teams/86/Show/Italy-Udinese,Udinese,https://1xbet.whoscored.com/Matches/1651709/Live/Italy-Serie-A-2022-2023-Udinese-Monza,2 : 2,https://1xbet.whoscored.com/Matches/1651709/MatchReport/Italy-Serie-A-2022-2023-Udinese-Monza,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,13:30,FT,,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,Fiorentina,https://1xbet.whoscored.com/Matches/1651693/Live/Italy-Serie-A-2022-2023-Fiorentina-Spezia,1 : 1,https://1xbet.whoscored.com/Matches/1651693/MatchReport/Italy-Serie-A-2022-2023-Fiorentina-Spezia,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Bologna,https://1xbet.whoscored.com/Teams/71/Show/Italy-Bologna,15:30,FT,,https://1xbet.whoscored.com/Teams/300/Show/Italy-Atalanta,Atalanta,https://1xbet.whoscored.com/Matches/1651691/Live/Italy-Serie-A-2022-2023-Atalanta-Bologna,0 : 2,https://1xbet.whoscored.com/Matches/1651691/MatchReport/Italy-Serie-A-2022-2023-Atalanta-Bologna,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Cremonese,https://1xbet.whoscored.com/Teams/2731/Show/Italy-Cremonese,15:30,FT,,https://1xbet.whoscored.com/Teams/271/Show/Italy-Sampdoria,Sampdoria,https://1xbet.whoscored.com/Matches/1651705/Live/Italy-Serie-A-2022-2023-Sampdoria-Cremonese,2 : 3,https://1xbet.whoscored.com/Matches/1651705/MatchReport/Italy-Serie-A-2022-2023-Sampdoria-Cremonese,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Roma,https://1xbet.whoscored.com/Teams/84/Show/Italy-Roma,17:30,FT,,https://1xbet.whoscored.com/Teams/72/Show/Italy-Torino,Torino,https://1xbet.whoscored.com/Matches/1651707/Live/Italy-Serie-A-2022-2023-Torino-Roma,0 : 1,https://1xbet.whoscored.com/Matches/1651707/MatchReport/Italy-Serie-A-2022-2023-Torino-Roma,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:30,FT,,,,https://1xbet.whoscored.com/Matches/1651695/Live/Italy-Serie-A-2022-2023-Verona-Sassuolo,2 : 1,https://1xbet.whoscored.com/Matches/1651695/MatchReport/Italy-Serie-A-2022-2023-Verona-Sassuolo,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,,,https://1xbet.whoscored.com/Matches/1651697/Live/Italy-Serie-A-2022-2023-Lazio-Juventus,2 : 1,https://1xbet.whoscored.com/Matches/1651697/MatchReport/Italy-Serie-A-2022-2023-Lazio-Juventus,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Atalanta,https://1xbet.whoscored.com/Teams/300/Show/Italy-Atalanta,14:00,FT,,https://1xbet.whoscored.com/Teams/2731/Show/Italy-Cremonese,Cremonese,https://1xbet.whoscored.com/Matches/1651673/Live/Italy-Serie-A-2022-2023-Cremonese-Atalanta,1 : 3,https://1xbet.whoscored.com/Matches/1651673/MatchReport/Italy-Serie-A-2022-2023-Cremonese-Atalanta,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,17:00,FT,,https://1xbet.whoscored.com/Teams/75/Show/Italy-Inter,Inter,https://1xbet.whoscored.com/Matches/1651677/Live/Italy-Serie-A-2022-2023-Inter-Fiorentina,0 : 1,https://1xbet.whoscored.com/Matches/1651677/MatchReport/Italy-Serie-A-2022-2023-Inter-Fiorentina,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,,,https://1xbet.whoscored.com/Matches/1651679/Live/Italy-Serie-A-2022-2023-Juventus-Verona,1 : 0,https://1xbet.whoscored.com/Matches/1651679/MatchReport/Italy-Serie-A-2022-2023-Juventus-Verona,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,11:30,FT,,,,https://1xbet.whoscored.com/Matches/1651671/Live/Italy-Serie-A-2022-2023-Bologna-Udinese,3 : 0,https://1xbet.whoscored.com/Matches/1651671/MatchReport/Italy-Serie-A-2022-2023-Bologna-Udinese,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,14:00,FT,,https://1xbet.whoscored.com/Teams/1501/Show/Italy-Spezia,Spezia,https://1xbet.whoscored.com/Matches/1651689/Live/Italy-Serie-A-2022-2023-Spezia-Salernitana,1 : 1,https://1xbet.whoscored.com/Matches/1651689/MatchReport/Italy-Serie-A-2022-2023-Spezia-Salernitana,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,Lazio,https://1xbet.whoscored.com/Teams/77/Show/Italy-Lazio,14:00,FT,,https://1xbet.whoscored.com/Teams/269/Show/Italy-Monza,Monza,https://1xbet.whoscored.com/Matches/1651681/Live/Italy-Serie-A-2022-2023-Monza-Lazio,0 : 2,https://1xbet.whoscored.com/Matches/1651681/MatchReport/Italy-Serie-A-2022-2023-Monza-Lazio,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:00,FT,1,,,https://1xbet.whoscored.com/Matches/1651685/Live/Italy-Serie-A-2022-2023-Roma-Sampdoria,3 : 0,https://1xbet.whoscored.com/Matches/1651685/MatchReport/Italy-Serie-A-2022-2023-Roma-Sampdoria,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,AC Milan,https://1xbet.whoscored.com/Teams/80/Show/Italy-AC-Milan,19:45,FT,,https://1xbet.whoscored.com/Teams/276/Show/Italy-Napoli,Napoli,https://1xbet.whoscored.com/Matches/1651683/Live/Italy-Serie-A-2022-2023-Napoli-AC-Milan,0 : 4,https://1xbet.whoscored.com/Matches/1651683/MatchReport/Italy-Serie-A-2022-2023-Napoli-AC-Milan,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,https://1xbet.whoscored.com/Teams/80/Show/Italy-AC-Milan,AC Milan,https://1xbet.whoscored.com/Matches/1651648/Live/Italy-Serie-A-2022-2023-AC-Milan-Salernitana,1 : 1,https://1xbet.whoscored.com/Matches/1651648/MatchReport/Italy-Serie-A-2022-2023-AC-Milan-Salernitana,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,17:30,FT,,,,https://1xbet.whoscored.com/Matches/1651665/Live/Italy-Serie-A-2022-2023-Sassuolo-Spezia,1 : 0,https://1xbet.whoscored.com/Matches/1651665/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Spezia,Match Report
Fiorentina,https://1xbet.whoscored.com/Teams/73/Show/Italy-Fiorentina,19:30,FT,2,https://1xbet.whoscored.com/Teams/2889/Show/Italy-Sassuolo,Sassuolo,https://1xbet.whoscored.com/Matches/1651749/Live/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,1 : 3,https://1xbet.whoscored.com/Matches/1651749/MatchReport/Italy-Serie-A-2022-2023-Sassuolo-Fiorentina,Match Report,,,19:45,FT,,,,https://1xbet.whoscored.com/Matches/1651652/Live/Italy-Serie-A-2022-2023-Atalanta-Empoli,2 : 1,https://1xbet.whoscored.com/Matches/1651652/MatchReport/Italy-Serie-A-2022-2023-Atalanta-Empoli,Match Report
